,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Ankrd13b,29.0302795365932,0.195920592681113,0.495074540199952,0.395739584188643,0.692297150460577,NA
Maml2,1479.54631996194,-0.12900560900891,0.133623602342078,-0.965440287103279,0.33432433096309,0.987602269038721
Rbm12,626.160184444449,-0.101638519306548,0.160138391061729,-0.634691772739047,0.525629460521482,0.997781340337504
Ambra1,621.418433186435,0.0604597024919941,0.151284894822696,0.399641369105965,0.689420681820112,0.997781340337504
Csk,1328.16884934092,0.00115679918259524,0.115140242686998,0.0100468711512093,0.991983891481459,0.99976360228866
Bzw2,2307.47767891787,0.0709019801168038,0.127718480570913,0.555142684127353,0.578797068999701,0.997781340337504
Slco3a1,1066.96206825293,0.0750324552576453,0.118449587954223,0.633454759561031,0.52643671518071,0.997781340337504
Ccdc12,1348.07406048247,-0.00399067143504206,0.130326607322806,-0.0306205426276275,0.975572159182687,0.99976360228866
Gpat3,23.2116820735651,0.00840750545920541,0.420853489266372,0.0199772739768923,0.984061501687095,NA
Ube2d1,213.156715807163,-0.353314513273674,0.256381284073227,-1.37808231420185,0.168177875327271,0.879587667729475
Nsun5,481.118336203065,-0.075374391366464,0.144452597627471,-0.521793256780659,0.601814285208523,0.997781340337504
Fam20b,211.641796411803,0.0445064858796419,0.206211356567306,0.215829460707297,0.829120683163065,0.99976360228866
Hectd4,1023.44869476524,-0.0824721631988311,0.132384687321786,-0.622973584538272,0.533301880680034,0.997781340337504
Net1,385.420331400016,0.0119459433854901,0.183122520717258,0.0652347037311414,0.947987130382838,0.99976360228866
Coro7,1355.79518164172,-0.0968090956303629,0.1313017999699,-0.737302121163273,0.460938642577885,0.997781340337504
Ghdc,56.6070575915501,0.265916629673162,0.303747114448812,0.875454010997607,0.381326922852477,0.996160581482943
4930503B20Rik,3.00613813709489,-0.373157182669782,1.31182693304915,-0.284456107180567,0.776060866623416,NA
Ifitm1,0.887702841682105,3.02434689454524,2.46597506296122,1.22643044529149,0.220036734852492,NA
Rabl2,22.0289318370896,-0.551594041313804,0.432244507262938,-1.27611579105218,0.201914590291217,NA
Rabep2,661.511282024421,-0.218834665451651,0.180517784561987,-1.2122609746327,0.225412497414741,0.937930919652249
Coro1a,24073.7300073956,-0.0645290935251338,0.111927565623386,-0.576525480258023,0.564260052314416,0.997781340337504
A830010M20Rik,56.3220803968708,0.20961175213467,0.30370403162791,0.690184292289804,0.490078300057521,0.997781340337504
Dcun1d1,979.554494677599,0.223396012535133,0.123884901170967,1.80325455663751,0.0713482459224431,0.719784886946607
Nf1,100.874287218196,-0.182954153694274,0.244218869337603,-0.749140122507738,0.453772754319112,0.997781340337504
Osbpl2,610.713508524502,-0.0526560956533268,0.129707676617976,-0.405959747536093,0.684772176614955,0.997781340337504
C230037L18Rik,25.3543943229139,0.167498113190752,0.444484878647539,0.376836471243766,0.706295135238604,NA
Mrps5,383.305730047526,0.0704299052975652,0.155966859069508,0.451569684212062,0.651579013721735,0.997781340337504
Dhx57,273.797685341004,0.122834738124871,0.154702938057338,0.79400391270749,0.427193153529135,0.997781340337504
Rrm1,792.708611161468,0.122081392127498,0.13404159828147,0.910772429549392,0.362415292088639,0.99150126318362
Rras,43.3564313549764,-0.385805079068025,0.421370730262127,-0.915595344811972,0.359879173869255,0.991186195007051
Atp6v0d1,717.541045319741,-0.0379809051175035,0.146780698119782,-0.258759534489397,0.79582078150535,0.99976360228866
Mrpl16,539.79815405477,0.0724277665769774,0.127744945122402,0.566971683361555,0.570733420274502,0.997781340337504
Ccnt1,3235.95520561483,0.0624167058140447,0.110001399212774,0.567417380694522,0.570430644074369,0.997781340337504
Sumf2,194.548859071769,0.109064943692216,0.189416448468101,0.575794470724559,0.56475411133017,0.997781340337504
Tbk1,1132.34380102248,0.193758523608406,0.114540826031248,1.69161102047183,0.09072016385207,0.756958045178735
Ppp1r2,365.549229570856,-0.188141822884731,0.152134390453802,-1.23668174121263,0.216205259902657,0.92660736496876
Uqcrc1,6628.16891141522,-0.205114514797446,0.109651446508121,-1.87060473280901,0.0613998881259192,0.696478371483805
Zfp110,1953.48500157944,0.146315470557106,0.110780458805267,1.32076967486029,0.186578174018829,0.890213684874324
Slc50a1,1980.28613572217,-0.020523636807454,0.102087180857733,-0.20104029355121,0.840667067515183,0.99976360228866
2610507I01Rik,141.27166955367,0.203857737043043,0.245363546269129,0.830839544597388,0.406064279803213,0.997781340337504
Nsd3,5000.06201266929,-0.17544538975861,0.156653460368223,-1.11995859744314,0.262731405709455,0.969422915007546
Aig1,118.86864185267,-0.18812695348089,0.238363568959372,-0.789243735115223,0.429969564656831,0.997781340337504
Trim43b,2.6795996459862,-0.879965186851585,1.29121985302938,-0.681499114799904,0.495555726686671,NA
Ggh,233.242692324766,0.200901645358425,0.19160790319991,1.04850396044895,0.294406478559456,0.977174125752846
Stradb,270.145972897652,-0.0116203463177999,0.209321419875098,-0.0555143679262912,0.955728683652099,0.99976360228866
Cap2,6.52029100111977,-0.82135472258713,0.839487167078288,-0.978400569773728,0.327876246515199,NA
Ebpl,138.811898351388,-0.123860449188507,0.2193274594754,-0.564728417886039,0.572258501956809,0.997781340337504
Inka1,5.09959713227775,-1.29574856872318,1.10057179760662,-1.17734124347089,0.239059331429425,NA
Mrpl24,731.528289406432,-0.119926520016621,0.116770508709345,-1.02702746902586,0.304407529699592,0.977174125752846
Stx19,20.7564509171212,-1.74038574849207,0.518309565950426,-3.35781135989787,0.000785622080784215,NA
Tmem181b-ps,368.842057180953,-0.016992568230566,0.171295646064053,-0.0992002343376078,0.920979288803152,0.99976360228866
Gem,640.902525676792,0.0350029263460794,0.124452002295686,0.281256433809042,0.778513722852265,0.99976360228866
Desi2,466.966719490234,-0.109313603245329,0.145917927824102,-0.749144432595716,0.453770156791984,0.997781340337504
Mmd,128.541875056232,-0.0611436888694,0.218523876846999,-0.279803240504515,0.77962846540682,0.99976360228866
Arhgap31,358.583244366195,-0.165069814894019,0.140678744416083,-1.17338134896765,0.240642913148987,0.951794180106279
Sf3a1,904.380139076873,0.120200985504612,0.133310544282223,0.901661501359874,0.367236709857662,0.993339583127149
